objectid,cl,logradouro,codbairro,bairro,total_transações,uso,principais_tipologias,média_percentual_transferido,média_área_construída,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,cd_utilizacao,mês_transação
14619213,183020,AVN AFONSO ARINOS DE MELO FRANCO,128,Barra da Tijuca           ,11,NAO RESIDENCIAL,LOJA,100,85.272727,618650.536363,618650.536363,COMPRA E VENDA,2011,02,7
14619214,183020,AVN AFONSO ARINOS DE MELO FRANCO,128,Barra da Tijuca           ,32,NAO RESIDENCIAL,SALA,100,47.058823,253513.215294,253513.215294,COMPRA E VENDA,2011,02,7
14619215,183020,AVN AFONSO ARINOS DE MELO FRANCO,128,Barra da Tijuca           ,15,NAO RESIDENCIAL,SALA,100,48.411764,262684.411176,262684.411176,COMPRA E VENDA,2011,02,10
14619216,198473,AVN JOAO CABRAL DE MELLO NETO,128,Barra da Tijuca           ,6,NAO RESIDENCIAL,LOJA,100,93,506025.913333,506025.913333,COMPRA E VENDA,2011,02,3
14619217,198473,AVN JOAO CABRAL DE MELLO NETO,128,Barra da Tijuca           ,6,NAO RESIDENCIAL,LOJA,100,90.333333,491516.216666,491516.216666,COMPRA E VENDA,2011,02,6
14619218,198473,AVN JOAO CABRAL DE MELLO NETO,128,Barra da Tijuca           ,25,NAO RESIDENCIAL,SALA,100,92.88,365179.552,365179.552,COMPRA E VENDA,2011,02,3
14619219,198473,AVN JOAO CABRAL DE MELLO NETO,128,Barra da Tijuca           ,21,NAO RESIDENCIAL,SALA,100,50.545454,209259.28909,209259.28909,COMPRA E VENDA,2011,02,6
14619220,198473,AVN JOAO CABRAL DE MELLO NETO,128,Barra da Tijuca           ,20,NAO RESIDENCIAL,SALA,100,43,178483.301,178483.301,COMPRA E VENDA,2011,02,9
14619221,213926,AVN JOSE SILVA DE AZEVEDO NETO,128,Barra da Tijuca           ,4,NAO RESIDENCIAL,SALA,100,39.2,154124.012,154124.012,COMPRA E VENDA,2011,02,5
14619222,024331,ETR DOS BANDEIRANTES,130,Vargem Pequena            ,4,NAO RESIDENCIAL,LOJA,25.555,155,146174.9025,8680657.345,COMPRA E VENDA,2011,02,7
14619223,035089,ETR DO PONTAL,132,Recreio dos Bandeirantes  ,2,NAO RESIDENCIAL,APARTAMENTO,100,44,75460.03,75460.03,COMPRA E VENDA,2011,02,1
14619224,035089,ETR DO PONTAL,132,Recreio dos Bandeirantes  ,3,NAO RESIDENCIAL,APARTAMENTO,100,62.666666,308000.003333,308000.003333,COMPRA E VENDA,2011,02,8
14619225,095471,AVN DAS AMERICAS,132,Recreio dos Bandeirantes  ,3,NAO RESIDENCIAL,SALA,83.333333,48.666666,248341.043333,331371.686666,COMPRA E VENDA,2011,02,12
14619226,104166,AVN ALFREDO BALTHAZAR DA SILVEIRA,132,Recreio dos Bandeirantes  ,28,NAO RESIDENCIAL,LOJA SHOPPING,100,21.428571,94860.913214,94860.913214,COMPRA E VENDA,2011,02,3
14619227,104166,AVN ALFREDO BALTHAZAR DA SILVEIRA,132,Recreio dos Bandeirantes  ,5,NAO RESIDENCIAL,LOJA SHOPPING,100,18.6,82339.272,82339.272,COMPRA E VENDA,2011,02,6
14619228,112383,AVN MAL FONTENELLE,138,Magalhães Bastos          ,3,NAO RESIDENCIAL,LOJA,100,29,20232.79,20232.79,COMPRA E VENDA,2011,02,5
14619229,022962,RUA FRANCISCO REAL,141,Bangu,4,NAO RESIDENCIAL,LOJA SHOPPING,100,39.5,63710.595,63710.595,COMPRA E VENDA,2011,02,5
14619230,060061,AVN ALMTE BARROSO,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,38.333333,306184.753333,306184.753333,COMPRA E VENDA,2012,02,8
14619231,060087,RUA ALVARO ALVIM,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,35.333333,162125.043333,162125.043333,COMPRA E VENDA,2012,02,4
14619232,060087,RUA ALVARO ALVIM,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,31.666666,180668.836666,180668.836666,COMPRA E VENDA,2012,02,10
14619233,060152,AVN PRES ANTONIO CARLOS,005,Centro                    ,3,NAO RESIDENCIAL,LOJA,70,486,5744665.183333,6077056.693333,COMPRA E VENDA,2012,02,12
14619234,060152,AVN PRES ANTONIO CARLOS,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,52.666666,316220.02,316220.02,COMPRA E VENDA,2012,02,8
14619235,060376,RUA BUENOS AIRES,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,28,181049.195,181049.195,COMPRA E VENDA,2012,02,8
14619236,060376,RUA BUENOS AIRES,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,53.5,284886.22,284886.22,COMPRA E VENDA,2012,02,11
14619237,060558,RUA DA AJUDA,005,Centro                    ,9,NAO RESIDENCIAL,SALA,100,37.666666,354553.063333,354553.063333,COMPRA E VENDA,2012,02,6
14619238,060731,RUA ALEXANDRE MACKENZIE,005,Centro                    ,2,NAO RESIDENCIAL,GALPAO,100,74.5,89577.965,89577.965,COMPRA E VENDA,2012,02,6
14619239,060780,RUA DOM GERARDO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,151,754755.91,754755.91,COMPRA E VENDA,2012,02,4
14619240,060905,RUA EVARISTO DA VEIGA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,42,191252.185,191252.185,COMPRA E VENDA,2012,02,3
14619241,061069,AVN PRES VARGAS,005,Centro                    ,12,NAO RESIDENCIAL,SALA,100,29.333333,194863.303333,194863.303333,COMPRA E VENDA,2012,02,6
14619242,061069,AVN PRES VARGAS,005,Centro                    ,6,NAO RESIDENCIAL,SALA,91.666666,40.166666,229525.226666,261855.413333,COMPRA E VENDA,2012,02,9
14619243,061069,AVN PRES VARGAS,005,Centro                    ,5,NAO RESIDENCIAL,SALA,100,30.6,195692.016,195692.016,COMPRA E VENDA,2012,02,12
14619244,061234,RUA IMPZ LEOPOLDINA,005,Centro                    ,2,NAO RESIDENCIAL,APARTAMENTO,100,23,47532.54,47532.54,COMPRA E VENDA,2012,02,5
14619245,061333,RUA DA LAPA,005,Centro                    ,8,NAO RESIDENCIAL,SALA,100,41.125,168443.70125,168443.70125,COMPRA E VENDA,2012,02,5
14619246,061374,RUA LEANDRO MARTINS,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,59.5,186212.89,186212.89,COMPRA E VENDA,2012,02,5
14619247,061697,RUA MEXICO,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,72.333333,383198.19,383198.19,COMPRA E VENDA,2012,02,11
14619248,061853,AVN NILO PECANHA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,84.666666,644269.766666,644269.766666,COMPRA E VENDA,2012,02,3
14619249,061853,AVN NILO PECANHA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,52.75,426293.1975,426293.1975,COMPRA E VENDA,2012,02,10
14619250,061879,PRC OLAVO BILAC,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,37,305586.005,305586.005,COMPRA E VENDA,2012,02,9
14619251,061879,PRC OLAVO BILAC,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,40,330363.245,330363.245,COMPRA E VENDA,2012,02,12
14619252,061911,RUA MIGUEL COUTO,005,Centro                    ,3,NAO RESIDENCIAL,LOJA,100,292,2776630.366666,2776630.366666,COMPRA E VENDA,2012,02,8
14619253,061929,RUA DO OUVIDOR,005,Centro                    ,25,NAO RESIDENCIAL,LOJA,100,54.04,484151.8868,484151.8868,COMPRA E VENDA,2012,02,3
14619254,061929,RUA DO OUVIDOR,005,Centro                    ,4,NAO RESIDENCIAL,SOBRELOJA,100,100.5,559656.555,559656.555,COMPRA E VENDA,2012,02,3
14619255,062232,PRC QUINZE DE NOVEMBRO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,50,51,221690.98,443381.96,COMPRA E VENDA,2012,02,8
14619256,062240,RUA DA QUITANDA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,63,100981.56,100981.56,COMPRA E VENDA,2012,02,4
14619257,062240,RUA DA QUITANDA,005,Centro                    ,11,NAO RESIDENCIAL,SALA,100,34.363636,292578.453636,292578.453636,COMPRA E VENDA,2012,02,7
14619258,062240,RUA DA QUITANDA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,75,1197.5,8042406.4975,8102312.2075,COMPRA E VENDA,2012,02,10
14619259,062760,RUA SETE DE SETEMBRO,005,Centro                    ,6,NAO RESIDENCIAL,SALA,100,32.333333,298665.36,298665.36,COMPRA E VENDA,2012,02,12
14619260,062943,AVN TREZE DE MAIO,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,54.333333,359922.01,359922.01,COMPRA E VENDA,2012,02,11
14619261,062984,RUA URUGUAIANA,005,Centro                    ,4,NAO RESIDENCIAL,LOJA,91.6675,46.25,526291.235,551162.5125,COMPRA E VENDA,2012,02,3
14619262,062984,RUA URUGUAIANA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,96.495,1182.75,6308684.9775,7300405.87,COMPRA E VENDA,2012,02,9
14619263,063057,RUA VISC DE INHAUMA,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,100,23,201884.28,201884.28,COMPRA E VENDA,2012,02,8
14619264,063057,RUA VISC DE INHAUMA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,39,137783.83,137783.83,COMPRA E VENDA,2012,02,1
14619265,063057,RUA VISC DE INHAUMA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,63.75,277762.435,277762.435,COMPRA E VENDA,2012,02,7
14619266,068668,RUA CONDE DE LAGES,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,34.5,140636.89,140636.89,COMPRA E VENDA,2012,02,2
14619267,086652,AVN FRANKLIN ROOSEVELT,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,66.5,382525.615,382525.615,COMPRA E VENDA,2012,02,8
14619268,086819,AVN MAL CAMARA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,27,187048.54,187048.54,COMPRA E VENDA,2012,02,10
14619269,066415,RUA BARAO DE PETROPOLIS,007,Rio Comprido              ,5,NAO RESIDENCIAL,LOJA,100,33,82142.21,82142.21,COMPRA E VENDA,2012,02,5
14619270,061069,AVN PRES VARGAS,008,Cidade Nova               ,6,NAO RESIDENCIAL,SALA,100,388.5,644746.84,644746.84,COMPRA E VENDA,2012,02,9
14619271,073353,RUA HADDOCK LOBO,009,Estácio                   ,2,NAO RESIDENCIAL,SALA,100,31,46776.755,46776.755,COMPRA E VENDA,2012,02,3
14619272,067595,RUA CAP FELIX,012,Benfica                   ,4,NAO RESIDENCIAL,LOJA,74.375,93,128868.8275,163243.91,COMPRA E VENDA,2012,02,3
14619273,081547,RUA SENAD BERNARDO MONTEIRO,012,Benfica                   ,3,NAO RESIDENCIAL,LOJA,50,48,53664.036666,107328.073333,COMPRA E VENDA,2012,02,7
14619274,064717,RUA ALMTE TAMANDARE,015,Flamengo                  ,3,NAO RESIDENCIAL,SALA,100,24,179442.54,179442.54,COMPRA E VENDA,2012,02,10
14619275,071837,PRA DO FLAMENGO,015,Flamengo                  ,7,NAO RESIDENCIAL,SALA,100,143.714285,750796.22,750796.22,COMPRA E VENDA,2012,02,12
14619276,079186,RUA PEREIRA DA SILVA,017,Laranjeiras               ,2,NAO RESIDENCIAL,CASA,100,712,3515372.38,3515372.38,COMPRA E VENDA,2012,02,9
14619277,070433,LRG DO MACHADO,018,Catete                    ,2,NAO RESIDENCIAL,SALA,100,28,147875.54,147875.54,COMPRA E VENDA,2012,02,2
14619278,073981,RUA LAURO MULLER,020,Botafogo                  ,2,NAO RESIDENCIAL,SALA,100,177,2124097.25,2124097.25,COMPRA E VENDA,2012,02,10
14619279,083840,RUA VOLUNTARIOS DA PATRIA,020,Botafogo                  ,3,NAO RESIDENCIAL,APARTAMENTO,100,76.666666,843350.2,843350.2,COMPRA E VENDA,2012,02,3
14619280,067991,RUA CARVALHO DE MENDONCA,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,100,31,323602.505,323602.505,COMPRA E VENDA,2012,02,11
14619281,068882,AVN N/S DE COPACABANA,024,Copacabana                ,2,NAO RESIDENCIAL,LOJA,100,77.5,1059656.39,1059656.39,COMPRA E VENDA,2012,02,5
14619282,068882,AVN N/S DE COPACABANA,024,Copacabana                ,8,NAO RESIDENCIAL,SALA,93.75,35.75,345901.925,371991.34125,COMPRA E VENDA,2012,02,5
14619283,068882,AVN N/S DE COPACABANA,024,Copacabana                ,10,NAO RESIDENCIAL,SALA,100,904.3,1791793.154,1791793.154,COMPRA E VENDA,2012,02,8
14619284,068882,AVN N/S DE COPACABANA,024,Copacabana                ,9,NAO RESIDENCIAL,SALA,94.444444,45.444444,463704.961111,485491.806666,COMPRA E VENDA,2012,02,11
14619285,071787,RUA FIGUEIREDO DE MAGALHAES,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,30.5,278803.215,278803.215,COMPRA E VENDA,2012,02,10
14619286,077271,RUA MIGUEL LEMOS,024,Copacabana                ,2,NAO RESIDENCIAL,SALA,100,30,252049.27,252049.27,COMPRA E VENDA,2012,02,6
14619287,060400,RUA CAMERINO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,105,255587.46,255587.46,COMPRA E VENDA,2012,02,9
14619288,060640,RUA DA CONCEICAO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,34,180121.11,180121.11,COMPRA E VENDA,2012,02,12
14619289,060905,RUA EVARISTO DA VEIGA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,61.5,341088.495,341088.495,COMPRA E VENDA,2012,02,7
14619290,061028,RUA FREI CANECA,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,56.25,492,662796.76,1514647.9,COMPRA E VENDA,2012,02,3
14619291,061069,AVN PRES VARGAS,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,57.5,362128.66,362128.66,COMPRA E VENDA,2012,02,2
14619292,061069,AVN PRES VARGAS,005,Centro                    ,6,NAO RESIDENCIAL,SALA,100,40,272109.936666,272109.936666,COMPRA E VENDA,2012,02,5
14619293,061069,AVN PRES VARGAS,005,Centro                    ,28,NAO RESIDENCIAL,SALA,100,2027.928571,1279649.19,1279649.19,COMPRA E VENDA,2012,02,8
14619294,061069,AVN PRES VARGAS,005,Centro                    ,9,NAO RESIDENCIAL,SALA,94.444444,32.333333,210914.567777,221057.378888,COMPRA E VENDA,2012,02,11
14619295,061069,AVN PRES VARGAS,005,Centro                    ,4,NAO RESIDENCIAL,SOBRELOJA,100,38,236672.375,236672.375,COMPRA E VENDA,2012,02,5
14619296,061127,AVN GOMES FREIRE,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,30,110026.983333,110026.983333,COMPRA E VENDA,2012,02,10
14619297,061135,RUA GONCALVES DIAS,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,153.5,1313646.655,1313646.655,COMPRA E VENDA,2012,02,7
14619298,061168,AVN GRACA ARANHA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,105.5,633440.73,633440.73,COMPRA E VENDA,2012,02,11
14619299,061267,RUA DOS INVALIDOS,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,62.5,207883.835,207883.835,COMPRA E VENDA,2012,02,8
14619300,061309,PRC MONTE CASTELO,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,61.333333,333360.823333,333360.823333,COMPRA E VENDA,2012,02,1
14619301,061333,RUA DA LAPA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,488,2165196.045,2165196.045,COMPRA E VENDA,2012,02,9
14619302,061598,RUA DAS MARRECAS,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,65,170,1050745.405,1616531.395,COMPRA E VENDA,2012,02,8
14619303,061853,AVN NILO PECANHA,005,Centro                    ,5,NAO RESIDENCIAL,SALA,100,76.2,579842.788,579842.788,COMPRA E VENDA,2012,02,4
14619304,061853,AVN NILO PECANHA,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,36.666666,334711.28,334711.28,COMPRA E VENDA,2012,02,7
14619305,061929,RUA DO OUVIDOR,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,37.333333,327916.633333,327916.633333,COMPRA E VENDA,2012,02,7
14619306,061994,AVN PASSOS,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,25.5,155185.015,155185.015,COMPRA E VENDA,2012,02,10
14619307,062182,RUA PRIMEIRO DE MARCO,005,Centro                    ,3,NAO RESIDENCIAL,LOJA,100,148,1948646.61,1948646.61,COMPRA E VENDA,2012,02,6
14619308,062240,RUA DA QUITANDA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,61.25,297404.95,297404.95,COMPRA E VENDA,2012,02,1
14619309,062307,RUA DA ASSEMBLEIA,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,42,341513.06,341513.06,COMPRA E VENDA,2012,02,2
14619310,062307,RUA DA ASSEMBLEIA,005,Centro                    ,5,NAO RESIDENCIAL,SALA,100,41,359924.172,359924.172,COMPRA E VENDA,2012,02,5
14619311,062307,RUA DA ASSEMBLEIA,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,60.75,542231.255,542231.255,COMPRA E VENDA,2012,02,8
14619312,062349,AVN RIO BRANCO,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,100,257,3113425.64,3113425.64,COMPRA E VENDA,2012,02,2
14619313,062349,AVN RIO BRANCO,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,100,1112.5,20061341.165,20061341.165,COMPRA E VENDA,2012,02,8
14619314,062349,AVN RIO BRANCO,005,Centro                    ,31,NAO RESIDENCIAL,SALA,93.612903,53.290322,258971.417096,442154.69387,COMPRA E VENDA,2012,02,5
14619315,062349,AVN RIO BRANCO,005,Centro                    ,11,NAO RESIDENCIAL,SALA,90.911818,134.181818,959778.225454,1097188.905454,COMPRA E VENDA,2012,02,8
14619316,062349,AVN RIO BRANCO,005,Centro                    ,6,NAO RESIDENCIAL,LOJA,100,102.833333,1157110.686666,1157110.686666,COMPRA E VENDA,2012,02,1
14619317,062349,AVN RIO BRANCO,005,Centro                    ,9,NAO RESIDENCIAL,SALA,100,110.333333,699141.666666,699141.666666,COMPRA E VENDA,2012,02,1
14619318,062349,AVN RIO BRANCO,005,Centro                    ,14,NAO RESIDENCIAL,SALA,89.285714,75.642857,488011.294285,512513.945714,COMPRA E VENDA,2012,02,4
14619319,062349,AVN RIO BRANCO,005,Centro                    ,17,NAO RESIDENCIAL,SALA,100,209.352941,1835614.664705,1835614.664705,COMPRA E VENDA,2012,02,7
14619320,062349,AVN RIO BRANCO,005,Centro                    ,10,NAO RESIDENCIAL,SALA,91.667,70.9,532522.496,585682.819,COMPRA E VENDA,2012,02,10
14619321,062349,AVN RIO BRANCO,005,Centro                    ,3,NAO RESIDENCIAL,SOBRELOJA,91.666666,134.666666,651276.663333,707300.463333,COMPRA E VENDA,2012,02,1
14619322,062398,RUA DO ROSARIO,005,Centro                    ,2,NAO RESIDENCIAL,LOJA,100,123.5,1716403.86,1716403.86,COMPRA E VENDA,2012,02,6
14619323,062695,RUA SENAD DANTAS,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,31,212591.596666,212591.596666,COMPRA E VENDA,2012,02,10
14619324,062760,RUA SETE DE SETEMBRO,005,Centro                    ,4,NAO RESIDENCIAL,SALA,100,112,919916.1375,919916.1375,COMPRA E VENDA,2012,02,10
14619325,062901,PRC TIRADENTES,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,33.5,175706.37,175706.37,COMPRA E VENDA,2012,02,7
14619326,062943,AVN TREZE DE MAIO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,33,215238.96,215238.96,COMPRA E VENDA,2012,02,2
14619327,062943,AVN TREZE DE MAIO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,29,198543.935,198543.935,COMPRA E VENDA,2012,02,12
14619328,062984,RUA URUGUAIANA,005,Centro                    ,6,NAO RESIDENCIAL,SALA,100,33.5,326773.226666,326773.226666,COMPRA E VENDA,2012,02,6
14619329,068668,RUA CONDE DE LAGES,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,34,138598.676666,138598.676666,COMPRA E VENDA,2012,02,4
14619330,068668,RUA CONDE DE LAGES,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,134.5,609937.335,609937.335,COMPRA E VENDA,2012,02,7
14619331,084343,PRC MAHATMA GANDHI,005,Centro                    ,3,NAO RESIDENCIAL,SALA,100,81.333333,556835.863333,556835.863333,COMPRA E VENDA,2012,02,10
14619332,086652,AVN FRANKLIN ROOSEVELT,005,Centro                    ,2,NAO RESIDENCIAL,SALA,47.5,24,74331.675,156487.74,COMPRA E VENDA,2012,02,7
14619333,086819,AVN MAL CAMARA,005,Centro                    ,6,NAO RESIDENCIAL,SALA,100,27,155923.19,155923.19,COMPRA E VENDA,2012,02,3
14619334,080705,RUA SAMPAIO VIANA,007,Rio Comprido              ,2,NAO RESIDENCIAL,SALA,12.5,235,46271.52,370172.16,COMPRA E VENDA,2012,02,11
14619335,061028,RUA FREI CANECA,009,Estácio                   ,2,NAO RESIDENCIAL,LOJA,25,128,55447.69,221790.76,COMPRA E VENDA,2012,02,2
14619336,001362,RUA DOUTOR ODILON BENEVOLO,012,Benfica                   ,2,NAO RESIDENCIAL,GALPAO,100,375,199625.83,199625.83,COMPRA E VENDA,2012,02,9
14619337,063131,RUA PREF OLIMPIO DE MELO,012,Benfica                   ,2,NAO RESIDENCIAL,LOJA,50,41,40106.84,80213.68,COMPRA E VENDA,2012,02,7
14619338,067595,RUA CAP FELIX,012,Benfica                   ,3,NAO RESIDENCIAL,LOJA,100,77.666666,164857.993333,164857.993333,COMPRA E VENDA,2012,02,1
14619339,061093,RUA DA GLORIA,016,Glória                    ,4,NAO RESIDENCIAL,SALA,100,101.5,344450.21,344450.21,COMPRA E VENDA,2012,02,7
14619340,068114,RUA DO CATETE,018,Catete                    ,2,NAO RESIDENCIAL,SALA,100,36,263191.02,263191.02,COMPRA E VENDA,2012,02,6
14619341,070433,LRG DO MACHADO,018,Catete                    ,4,NAO RESIDENCIAL,SALA,100,35.25,193806.7625,193806.7625,COMPRA E VENDA,2012,02,5
14619342,070433,LRG DO MACHADO,018,Catete                    ,2,NAO RESIDENCIAL,SALA,100,30,223626.35,223626.35,COMPRA E VENDA,2012,02,11
14619343,100842,RUA MINIST TAVARES DE LYRA,018,Catete                    ,3,NAO RESIDENCIAL,SALA,100,26.666666,158257.633333,158257.633333,COMPRA E VENDA,2012,02,10
14619344,089433,RUA FRANCISCO FRANCO,141,Bangu,2,NAO RESIDENCIAL,LOJA,100,52,110429.905,110429.905,COMPRA E VENDA,2011,02,10
14619345,037762,AVN DE SANTA CRUZ,142,Senador Camará            ,2,NAO RESIDENCIAL,LOJA,100,88,78042.455,78042.455,COMPRA E VENDA,2011,02,9
14619346,062349,AVN RIO BRANCO,005,Centro                    ,2,NAO RESIDENCIAL,SALA,100,161,393212.88,393212.88,PROMESSA DE COMPRA E VENDA,2011,02,5
14619347,012609,AVN PASTOR MARTIN LUTHER KING JR.,053,Del Castilho              ,2,NAO RESIDENCIAL,SALA,100,29,68809.263333,68809.263333,PROMESSA DE COMPRA E VENDA,2011,02,12
14619348,030429,AVN MINIST EDGARD ROMERO,083,Madureira                 ,5,NAO RESIDENCIAL,LOJA,100,669.2,2511525.542,2511525.542,PROMESSA DE COMPRA E VENDA,2011,02,9
14619349,039875,RUA SOARES CALDEIRA,083,Madureira                 ,2,NAO RESIDENCIAL,SALA,100,25,31303.07,31303.07,PROMESSA DE COMPRA E VENDA,2011,02,9
14619350,120238,AVN EMBAIX ABELARDO BUENO,115,Jacarepaguá               ,2,NAO RESIDENCIAL,LOJA,100,68.5,172534.815,172534.815,PROMESSA DE COMPRA E VENDA,2011,02,7
14619351,120238,AVN EMBAIX ABELARDO BUENO,115,Jacarepaguá               ,2,NAO RESIDENCIAL,LOJA,100,85.5,260691.295,260691.295,PROMESSA DE COMPRA E VENDA,2011,02,10
14619352,134114,AVN AYRTON SENNA,115,Jacarepaguá               ,4,NAO RESIDENCIAL,SALA,100,98.2,894064.416,894064.416,PROMESSA DE COMPRA E VENDA,2011,02,4
14619353,024430,RUA TIROL,120,Freguesia (Jacarepaguá)   ,5,NAO RESIDENCIAL,LOJA,100,54.6,196457.93,196457.93,PROMESSA DE COMPRA E VENDA,2011,02,5
14619354,031930,ETR DO ITANHANGA,127,Itanhangá                 ,2,NAO RESIDENCIAL,LOJA,100,54,123628.1,123628.1,PROMESSA DE COMPRA E VENDA,2011,02,9
14619355,095471,AVN DAS AMERICAS,128,Barra da Tijuca           ,4,NAO RESIDENCIAL,SALA,100,59.5,409395.79,409395.79,PROMESSA DE COMPRA E VENDA,2011,02,3
14619356,095471,AVN DAS AMERICAS,128,Barra da Tijuca           ,4,NAO RESIDENCIAL,SALA,100,81,551850.322,551850.322,PROMESSA DE COMPRA E VENDA,2011,02,9
14619357,095471,AVN DAS AMERICAS,128,Barra da Tijuca           ,2,NAO RESIDENCIAL,SALA,100,20,176330.31,176330.31,PROMESSA DE COMPRA E VENDA,2011,02,12
14619358,183020,AVN AFONSO ARINOS DE MELO FRANCO,128,Barra da Tijuca           ,2,NAO RESIDENCIAL,SALA,100,51,267362.11,267362.11,PROMESSA DE COMPRA E VENDA,2011,02,9
14619359,063867,RUA SACADURA CABRAL,001,Saúde                     ,2,NAO RESIDENCIAL,SALA,100,43,109933.825,109933.825,COMPRA E VENDA,2012,02,8
14619360,087049,AVN BRASIL,004,Caju                      ,2,NAO RESIDENCIAL,GALPAO,100,1910,1578602.34,1578602.34,COMPRA E VENDA,2012,02,12
